Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
Habitación;Villa El Salvador;1;0;0;29;950.0;400.0;
Casa en condominio;Jesús María;4;2;4;185;2600.0;900.0;300.0
Habitación;Villa El Salvador;1;0;0;29;900.0;555.0;25.0
Casa en condominio;Lince;3;2;3;220;3000.0;100.0;50.0
Casa en condominio;Ate;4;4;4;300;9000.0;934.0;8865.0
Casa comercial;Callao;0;6;0;515;10000.0;;2279.0
Habitación;Chorrillos;1;0;0;18;900.0;463.0;
Casa;La Punta;7;2;0;883;40000.0;;1040.0
Casa de villa;Punta Negra;1;0;0;45;1000.0;;15.0
Casa en condominio;Callao;4;2;4;179;3900.0;800.0;233.0
Casa de villa;San Borja;2;0;0;50;900.0;;
Casa en condominio;Jesús María;4;3;3;420;8500.0;1000.0;1070.0
Casa de villa;Ventanilla;1;0;0;32;1000.0;125.0;12.0
Casa en condominio;Callao;4;4;4;200;2900.0;550.0;120.0
Casa;Lince;4;2;0;120;1600.0;;
Casa;Ate;1;0;1;55;1600.0;;
Casa comercial;Lurigancho;0;0;0;260;25000.0;;
Casa comercial;Pueblo Libre;6;2;0;500;23000.0;;2670.0
Casa en condominio;Jesús María;4;4;2;700;17000.0;1600.0;1435.0
Casa en condominio;Ate;4;1;1;439;8500.0;1350.0;950.0
Casa en condominio;Mi Perú;3;2;1;207;4500.0;563.0;255.0
Casa de villa;San Luis;3;0;0;80;2200.0;150.0;16.0
Casa en condominio;San Luis;3;0;1;195;2500.0;150.0;
Casa;San Juan de Miraflores;1;1;0;36;500.0;;
Habitación;Chorrillos;1;0;0;25;1100.0;550.0;250.0
Habitación;Carmen de La Legua;1;0;0;25;490.0;;
Habitación;El Agustino;1;0;0;20;500.0;;
Casa en condominio;Punta Negra;2;0;2;120;2000.0;;
Casa;La Victoria;2;1;0;80;1500.0;;150.0
Habitación;Pucusana;1;0;0;30;1000.0;200.0;
Casa;Lince;1;1;0;61;830.0;;
Casa en condominio;Ate;5;6;5;560;28000.0;2200.0;
Casa en condominio;La Victoria;2;1;1;75;1600.0;40.0;
Casa en condominio;Jesús María;4;2;4;316;4500.0;990.0;
Casa en condominio;Ate;4;6;4;950;20000.0;2650.0;
Casa de villa;Santa Rosa;1;0;0;40;800.0;;
Casa;San Luis;3;5;1;150;2500.0;;1200.0
Casa comercial;Santa Anita;0;0;0;30;900.0;450.0;56.0
Casa en condominio;Ate;6;6;6;1200;25000.0;1650.0;2900.0
Casa de villa;San Miguel;2;0;0;75;2200.0;;
Casa de villa;La Molina;2;0;0;43;1000.0;;120.0
Casa;Cieneguilla;1;0;0;50;600.0;;
Casa en condominio;Ate;5;3;4;500;8500.0;900.0;
Habitación;Villa El Salvador;1;0;0;22;1000.0;378.0;
Casa;La Punta;5;3;1;300;3000.0;;290.0
Casa;Santa Anita;4;1;0;180;2500.0;;80.0
Casa en condominio;Punta Negra;2;1;2;100;2100.0;170.0;66.0
Habitación;La Punta;1;0;0;32;1250.0;320.0;
Casa en condominio;Jesús María;3;2;3;150;3200.0;1000.0;
Casa en condominio;Jesús María;4;2;3;135;2800.0;560.0;
Casa en condominio;Jesús María;5;5;5;500;15000.0;1800.0;650.0
Casa en condominio;Villa El Salvador;3;2;1;100;2100.0;415.0;85.0
Casa en condominio;Jesús María;4;10;3;480;15000.0;590.0;
Habitación;San Borja;1;0;0;36;1600.0;610.0;54.0
Casa;El Agustino;2;1;1;60;1150.0;;
Casa;Lurigancho;7;6;4;845;35000.0;;
Casa;Santa Rosa;2;1;0;45;700.0;;
Casa en condominio;Ate;4;4;2;600;30000.0;1100.0;1399.0
Casa en condominio;Ate;4;6;4;900;17000.0;1200.0;22000.0
Casa en condominio;Ate;6;4;4;662;10000.0;1129.0;1486.0
Casa comercial;Pueblo Libre;0;4;0;726;35000.0;;1869.0
Casa en condominio;Ate;5;3;3;600;10000.0;2100.0;16070.0
Casa en condominio;La Perla;5;3;1;600;14500.0;570.0;980.0
Casa en condominio;Villa El Salvador;1;1;0;50;1600.0;220.0;
Casa;Callao;4;2;3;169;3100.0;600.0;225.0
Casa en condominio;Ate;4;4;4;763;12000.0;800.0;2041.0
Casa;Lince;2;0;0;116;1100.0;;
Casa en condominio;Ate;4;4;4;900;15000.0;1170.0;2100.0
Casa;Pachacámac;2;0;0;207;4000.0;;
Casa;Lince;3;0;1;140;1500.0;;
Casa;San Luis;3;3;0;280;4000.0;;1200.0
Casa;Ate;6;0;5;800;18000.0;825.0;1786.0
Casa;Magdalena del Mar;1;0;0;44;700.0;;
Casa;La Punta;3;1;0;75;2950.0;;
Casa de villa;Comas;2;0;0;58;1000.0;;
Casa;Pueblo Libre;3;3;1;250;8600.0;1900.0;580.0
Casa;Santa Rosa;1;0;0;40;450.0;;
Casa en condominio;Rímac;6;3;6;1206;55000.0;3200.0;5016.0
Casa en condominio;San Borja;2;1;1;80;3000.0;50.0;
Casa de villa;Santa Anita;3;1;1;92;1500.0;80.0;11.0
Casa en condominio;Jesús María;4;4;4;350;9000.0;550.0;3000.0
Habitación;Rímac;1;0;0;32;2400.0;715.0;121.0
Casa;San Luis;4;2;1;240;6500.0;;700.0
Casa;Lince;2;1;2;86;1500.0;;
Casa comercial;Lince;3;2;0;287;7000.0;;
Habitación;San Borja;1;0;0;32;1600.0;692.0;
Habitación;La Punta;1;0;0;10;400.0;107.0;10.0
Casa en condominio;Ate;5;3;5;900;20000.0;1300.0;1600.0
Casa en condominio;Ate;3;3;3;400;7500.0;1900.0;
Casa en condominio;Jesús María;3;2;3;200;3600.0;480.0;
Casa;Mi Perú;2;1;0;80;1500.0;;
Casa en condominio;Jesús María;4;4;3;500;9000.0;1000.0;900.0
Casa en condominio;Ate;4;4;2;600;30000.0;1050.0;
Casa de villa;La Molina;3;0;0;73;850.0;;
Casa en condominio;Ate;4;3;4;300;10000.0;1055.0;5500.0
Habitación;Villa El Salvador;1;0;0;23;900.0;605.0;
Habitación;Pachacámac;1;0;0;24;1100.0;323.0;
Casa en condominio;Ate;4;2;4;290;7000.0;7068.0;6800.0
Casa;Lince;1;0;0;50;600.0;;
Casa de villa;La Perla;2;0;0;55;600.0;;
Casa en condominio;Ate;4;3;2;250;7500.0;1300.0;680.0
Casa en condominio;Ate;4;3;4;460;12000.0;1000.0;1200.0
Casa;Jesús María;4;2;2;352;6500.0;;
Casa en condominio;Ate;5;2;5;554;20000.0;1892.0;1743.0
Casa en condominio;Callao;3;3;1;155;2000.0;530.0;1250.0
Casa;Carabayllo;2;1;0;60;1400.0;;
Casa en condominio;Ate;3;5;3;1000;20000.0;3000.0;
Casa;Pachacámac;5;0;1;160;5000.0;;80.0
Habitación;San Borja;1;0;0;22;1500.0;286.0;200.0
Casa en condominio;Ate;5;3;4;450;15000.0;1711.0;2332.0
Habitación;Pachacámac;0;0;0;27;800.0;350.0;25.0
